Country,Location,Job Title,Experience,Education,Company Size,Employment Type,Skills,Salary,Currency
India,Bangalore,IT Manager,12,Master,Small,Full-time,"SQL,Leadership,Communication,Cloud,Budgeting,Vendor Management",2961000.0,INR
India,Coimbatore,Data Engineer,5,Associate,Small,Contract,"Python,Kafka,Spark,Scala,PostgreSQL,AWS,SQL",1469000.0,INR
India,Mumbai,Business Analyst,3,Bachelor,Small,Full-time,"Agile,Tableau,Data Visualization,Requirements Gathering,SQL,Process Mapping,Power BI,Excel",1310000.0,INR
India,Gurgaon,NLP Engineer,0,Master,Startup,Full-time,"Scikit-learn,Transformers,NLP,Machine Learning,PyTorch,Python,BERT,TensorFlow",1258000.0,INR
India,Gurgaon,Solutions Architect,2,Bachelor,Small,Full-time,"AWS,Microservices,Networking,Python,REST API",1851000.0,INR
India,Pune,UX Designer,2,Master,Medium,Full-time,"Adobe XD,Sketch,User Testing,HTML,Wireframing",1104000.0,INR
India,Mumbai,Blockchain Developer,0,High School,Small,Contract,"Solidity,Git,Web3.js,Python",1026000.0,INR
India,Kolkata,Scrum Master,4,Master,Startup,Contract,"Coaching,Scrum,Agile,Risk Management,Leadership,Jira,Facilitation",1452000.0,INR
India,Pune,Frontend Developer,15,PhD,Enterprise,Full-time,"TypeScript,Redux,JavaScript,Node.js,CSS",3102000.0,INR
India,Gurgaon,Machine Learning Engineer,3,Master,Enterprise,Full-time,"Deep Learning,PyTorch,TensorFlow,AWS",1912000.0,INR
India,Bangalore,Database Administrator,5,Bachelor,Enterprise,Full-time,"Oracle,MongoDB,Performance Tuning",1762000.0,INR
India,Chennai,NLP Engineer,0,Associate,Large,Internship,"TensorFlow,BERT,Hugging Face,Transformers,Deep Learning,Python,PyTorch,NLP",372000.0,INR
India,Chennai,Systems Analyst,2,Master,Medium,Full-time,"UML,Communication,Python,Documentation,Agile,Requirements Gathering,System Design,Process Mapping",1086000.0,INR
India,Coimbatore,IT Manager,0,Bachelor,Startup,Full-time,"ITIL,Communication,SQL,Agile,Budgeting",684000.0,INR
India,Gurgaon,Backend Developer,4,High School,Enterprise,Full-time,"PostgreSQL,Python,Kubernetes,Java",1618000.0,INR
India,Bangalore,Solutions Architect,12,Master,Startup,Part-time,"System Design,REST API,Security,Azure,Python,Kubernetes,Docker",2173000.0,INR
India,Pune,Cybersecurity Analyst,4,Bachelor,Startup,Full-time,"Network Security,SIEM,Encryption,Risk Analysis,Linux,Compliance,Penetration Testing",1434000.0,INR
India,Bangalore,Full Stack Developer,0,Bachelor,Large,Full-time,"JavaScript,Node.js,Python,MongoDB",955000.0,INR
India,Delhi,Systems Analyst,1,Bachelor,Enterprise,Full-time,"Process Mapping,Requirements Gathering,UML,Documentation",1132000.0,INR
India,Pune,Research Scientist,3,Associate,Small,Full-time,"NumPy,PyTorch,Scikit-learn,Publication,TensorFlow,Python",1499000.0,INR
India,Hyderabad,Full Stack Developer,2,Bachelor,Startup,Full-time,"REST API,JavaScript,Node.js,Python,Git,SQL",1097000.0,INR
India,Pune,QA Engineer,8,Bachelor,Enterprise,Full-time,"Manual Testing,REST API,Java,Test Automation",1811000.0,INR
India,Coimbatore,Scrum Master,7,Bachelor,Startup,Full-time,"Leadership,Kanban,Facilitation,Coaching",1331000.0,INR
India,Chennai,MLOps Engineer,4,Master,Large,Contract,"AWS,Docker,MLflow,Machine Learning,CI/CD,Airflow,Kubernetes",2056000.0,INR
India,Pune,Product Manager,2,Master,Large,Full-time,"SQL,Jira,Stakeholder Management,Data Analysis,Agile,Communication",1589000.0,INR
India,Hyderabad,Systems Analyst,1,Bachelor,Small,Full-time,"Python,Process Mapping,UML",908000.0,INR
India,Delhi,Research Scientist,0,High School,Large,Contract,"PyTorch,Research,Python,Scikit-learn,Deep Learning,Statistics,NumPy",1257000.0,INR
India,Bangalore,UX Designer,1,Master,Enterprise,Full-time,"Prototyping,Adobe XD,CSS,Figma",1275000.0,INR
India,Mumbai,AI Engineer,2,Bachelor,Large,Contract,"PyTorch,AWS,Computer Vision,Deep Learning,Machine Learning,NLP,MLflow,Docker",1887000.0,INR
India,Chennai,Systems Analyst,5,Bachelor,Small,Contract,"System Design,UML,Agile",1471000.0,INR
India,Bangalore,Software Engineer,4,Bachelor,Medium,Full-time,"Java,Docker,Python,JavaScript,System Design,REST API,SQL",1630000.0,INR
India,Delhi,Cybersecurity Analyst,0,Bachelor,Startup,Full-time,"Penetration Testing,Network Security,Encryption",822000.0,INR
India,Mumbai,Machine Learning Engineer,2,Master,Startup,Full-time,"Python,PyTorch,Machine Learning,TensorFlow,AWS",1573000.0,INR
India,Gurgaon,Cloud Architect,0,Bachelor,Enterprise,Internship,"Kubernetes,Docker,Security",513000.0,INR
India,Noida,UX Designer,0,Master,Small,Full-time,"UX Research,Communication,User Testing,Sketch,Figma",666000.0,INR
India,Coimbatore,Blockchain Developer,7,High School,Small,Full-time,"Smart Contracts,JavaScript,Ethereum,Solidity",1467000.0,INR
India,Bangalore,NLP Engineer,0,Master,Small,Full-time,"PyTorch,TensorFlow,Machine Learning",1175000.0,INR
India,Kolkata,Software Engineer,2,Bachelor,Startup,Part-time,"REST API,Java,System Design,Git",582000.0,INR
India,Mumbai,NLP Engineer,0,Associate,Large,Contract,"Machine Learning,NLP,BERT,PyTorch,Scikit-learn,Python,TensorFlow",1390000.0,INR
India,Gurgaon,QA Engineer,9,Bachelor,Startup,Part-time,"JUnit,Manual Testing,Selenium,Git,Agile,Jira,Test Automation,Python",1143000.0,INR
India,Kolkata,Data Analyst,3,Bachelor,Startup,Full-time,"Data Visualization,Python,Tableau",860000.0,INR
India,Noida,NLP Engineer,1,Bachelor,Startup,Full-time,"Deep Learning,Transformers,TensorFlow,Scikit-learn,NLP,PyTorch,Machine Learning",1203000.0,INR
India,Noida,DevOps Engineer,3,Bachelor,Large,Full-time,"CI/CD,Git,Terraform,Linux,AWS,Jenkins,Python",1489000.0,INR
India,Chennai,DevOps Engineer,5,Bachelor,Medium,Full-time,"Git,CI/CD,Python",1470000.0,INR
India,Kolkata,Research Scientist,14,Associate,Enterprise,Full-time,"Research,Statistics,Deep Learning,Scikit-learn,Python,TensorFlow,NumPy",2387000.0,INR
India,Chennai,Product Manager,1,Bachelor,Medium,Full-time,"Agile,Communication,Stakeholder Management,A/B Testing,Jira",1240000.0,INR
India,Chennai,Database Administrator,9,Master,Medium,Full-time,"SQL,Python,Linux,MySQL,Backup Recovery,Performance Tuning,PostgreSQL,MongoDB",2153000.0,INR
India,Chennai,Cybersecurity Analyst,12,Master,Startup,Part-time,"Firewalls,Linux,Compliance,Python,Network Security,Risk Analysis,Penetration Testing",1452000.0,INR
India,Chennai,Cloud Architect,11,Master,Medium,Full-time,"Linux,Terraform,GCP,Networking,Docker",2723000.0,INR
India,Gurgaon,Backend Developer,4,Master,Startup,Part-time,"PostgreSQL,Microservices,REST API,Docker,SQL,Python,Redis,Java",1006000.0,INR
India,Coimbatore,Frontend Developer,4,Bachelor,Startup,Full-time,"Node.js,HTML,React",950000.0,INR
India,Pune,AI Engineer,2,Associate,Enterprise,Full-time,"Machine Learning,Deep Learning,PyTorch,Python",1540000.0,INR
India,Gurgaon,Scrum Master,6,Bachelor,Small,Full-time,"Agile,Coaching,Jira,Stakeholder Management,Scrum,Risk Management,Leadership,Kanban",1910000.0,INR
India,Delhi,Data Analyst,3,Master,Startup,Full-time,"Pandas,Excel,Tableau,Statistics",1204000.0,INR
India,Chennai,Data Architect,5,PhD,Medium,Full-time,"Kafka,Data Modeling,Azure,Python,AWS",2173000.0,INR
India,Mumbai,Network Engineer,2,Bachelor,Enterprise,Full-time,"Python,Linux,Firewall,TCP/IP,Networking",1273000.0,INR
India,Mumbai,Data Architect,5,High School,Medium,Contract,"PostgreSQL,Architecture,Python,Kafka,Spark,Data Modeling,Azure",2414000.0,INR
India,Kolkata,UX Designer,7,Bachelor,Small,Contract,"HTML,Adobe XD,Communication,Prototyping,UX Research,Wireframing,Sketch,User Testing",1494000.0,INR
India,Kolkata,Frontend Developer,0,Bachelor,Large,Full-time,"Git,JavaScript,TypeScript,Redux,React,HTML,Node.js",635000.0,INR
India,Delhi,Backend Developer,8,Bachelor,Small,Contract,"Java,Redis,REST API,Microservices,Git,Kubernetes",2245000.0,INR
India,Gurgaon,Systems Analyst,3,Associate,Enterprise,Full-time,"Excel,Agile,UML,System Design,Communication",1457000.0,INR
India,Mumbai,Data Scientist,8,PhD,Small,Internship,"Machine Learning,Python,SQL,Data Visualization,Scikit-learn,TensorFlow",462000.0,INR
India,Hyderabad,Mobile Developer,2,Bachelor,Small,Full-time,"REST API,Java,Swift,React Native",1120000.0,INR
India,Hyderabad,QA Engineer,2,Master,Enterprise,Internship,"Manual Testing,Python,Agile,REST API,Java,Selenium,Jira",434000.0,INR
India,Pune,Mobile Developer,11,Master,Enterprise,Contract,"React Native,REST API,Git,Flutter",2757000.0,INR
India,Hyderabad,Frontend Developer,1,Master,Medium,Contract,"JavaScript,Git,Redux,HTML",1109000.0,INR
India,Bangalore,Frontend Developer,8,Bachelor,Startup,Full-time,"HTML,React,Node.js,CSS,REST API,Git",1995000.0,INR
India,Chennai,IT Manager,2,Bachelor,Large,Full-time,"Communication,Leadership,Cloud,Risk Management,ITIL",1304000.0,INR
India,Delhi,Computer Vision Engineer,3,Bachelor,Large,Full-time,"YOLO,Python,Image Processing,OpenCV,Machine Learning,Deep Learning,Scikit-learn",1698000.0,INR
India,Kolkata,Software Engineer,1,Bachelor,Large,Full-time,"Agile,JavaScript,Docker",804000.0,INR
India,Bangalore,MLOps Engineer,3,Bachelor,Small,Full-time,"MLflow,CI/CD,Git,Monitoring,Docker,Machine Learning,Kubernetes,Python",1673000.0,INR
India,Coimbatore,Business Analyst,1,PhD,Enterprise,Internship,"Process Mapping,Agile,SQL",416000.0,INR
India,Chennai,MLOps Engineer,0,Master,Enterprise,Full-time,"Monitoring,MLflow,Machine Learning,AWS,CI/CD",1235000.0,INR
India,Mumbai,MLOps Engineer,1,Master,Enterprise,Full-time,"Python,AWS,MLflow,Airflow,Kubernetes,Machine Learning",1660000.0,INR
India,Chennai,MLOps Engineer,0,Master,Startup,Full-time,"Airflow,CI/CD,Machine Learning,Monitoring,AWS,Git",1005000.0,INR
India,Kolkata,Network Engineer,17,Bachelor,Enterprise,Full-time,"Firewall,VPN,Security,TCP/IP,Networking,Cisco,Routing",2366000.0,INR
India,Noida,IT Manager,15,Associate,Enterprise,Full-time,"ITIL,Communication,SQL,Cloud,Leadership",2975000.0,INR
India,Noida,Cloud Architect,2,Bachelor,Small,Full-time,"Azure,Docker,GCP,Python,Security",1558000.0,INR
India,Bangalore,IT Manager,5,Bachelor,Medium,Full-time,"Project Management,Communication,Vendor Management,Agile,SQL,Risk Management,Leadership,Budgeting",1915000.0,INR
India,Gurgaon,Machine Learning Engineer,1,Master,Large,Contract,"Scikit-learn,PyTorch,Kubernetes,TensorFlow,Python,Docker,Deep Learning,Machine Learning",1837000.0,INR
India,Mumbai,Database Administrator,5,Bachelor,Small,Full-time,"SQL,Performance Tuning,MySQL,PostgreSQL",1585000.0,INR
India,Kolkata,DevOps Engineer,7,Bachelor,Small,Part-time,"Terraform,Jenkins,Ansible,Docker",921000.0,INR
India,Kolkata,Backend Developer,13,Bachelor,Small,Internship,"Python,Redis,Microservices,SQL,Git,PostgreSQL",519000.0,INR
India,Kolkata,Software Engineer,2,Associate,Large,Full-time,"System Design,REST API,Docker,Agile,SQL,Java,Linux,Git",939000.0,INR
India,Hyderabad,Network Engineer,6,Bachelor,Small,Contract,"Switching,Firewall,VPN,Linux,Python,Routing,Networking",1804000.0,INR
India,Kolkata,Frontend Developer,1,Master,Medium,Full-time,"TypeScript,CSS,Redux,Git,JavaScript,React",886000.0,INR
India,Noida,Data Analyst,20,Bachelor,Enterprise,Full-time,"SQL,Tableau,Power BI,Data Visualization,Python",3192000.0,INR
India,Coimbatore,AI Engineer,0,Bachelor,Medium,Full-time,"NLP,Python,MLflow,Machine Learning",860000.0,INR
India,Delhi,Solutions Architect,4,Bachelor,Enterprise,Full-time,"Python,REST API,AWS,Microservices,Security",2210000.0,INR
India,Chennai,Business Analyst,4,Bachelor,Enterprise,Internship,"Process Mapping,Tableau,Requirements Gathering,Excel,SQL,Data Visualization,Stakeholder Management",455000.0,INR
India,Delhi,Software Engineer,5,Bachelor,Small,Full-time,"Linux,Docker,SQL,Git,REST API,Java",1567000.0,INR
India,Noida,NLP Engineer,0,PhD,Small,Full-time,"Python,Machine Learning,PyTorch,BERT,Transformers,NLP,TensorFlow,Hugging Face",1321000.0,INR
India,Noida,Frontend Developer,12,Bachelor,Large,Full-time,"CSS,React,Redux,HTML,TypeScript",2348000.0,INR
India,Coimbatore,QA Engineer,0,Bachelor,Startup,Full-time,"Test Automation,Manual Testing,Git",381000.0,INR
India,Pune,Research Scientist,4,Bachelor,Medium,Internship,"PyTorch,Scikit-learn,Statistics,Machine Learning,Deep Learning,TensorFlow,NumPy",546000.0,INR
India,Bangalore,MLOps Engineer,1,Master,Large,Full-time,"Docker,CI/CD,Machine Learning,Monitoring,MLflow",1593000.0,INR
India,Hyderabad,Network Engineer,1,Bachelor,Large,Full-time,"Networking,TCP/IP,VPN",869000.0,INR
India,Gurgaon,Frontend Developer,3,Bachelor,Medium,Full-time,"CSS,REST API,Node.js,JavaScript,HTML,React,Webpack",1336000.0,INR
India,Kolkata,Database Administrator,2,Associate,Medium,Full-time,"Linux,PostgreSQL,Security,SQL,Performance Tuning,MySQL,MongoDB,Python",834000.0,INR
India,Kolkata,MLOps Engineer,0,Master,Enterprise,Full-time,"AWS,Python,CI/CD,Git,Kubernetes,Machine Learning,Airflow",1110000.0,INR
India,Coimbatore,Systems Analyst,0,Bachelor,Startup,Full-time,"Python,Process Mapping,SQL",444000.0,INR
India,Pune,Data Analyst,2,Bachelor,Small,Full-time,"SQL,Pandas,Python",799000.0,INR
India,Kolkata,NLP Engineer,6,Bachelor,Startup,Contract,"Python,TensorFlow,Machine Learning",1610000.0,INR
India,Hyderabad,Business Analyst,10,Bachelor,Startup,Full-time,"Agile,Process Mapping,Jira,Requirements Gathering,Stakeholder Management,Power BI",2071000.0,INR
India,Bangalore,DevOps Engineer,0,Master,Small,Contract,"AWS,Jenkins,Terraform",1168000.0,INR
India,Hyderabad,Scrum Master,2,Master,Startup,Internship,"Agile,Scrum,Coaching,Kanban,Communication",488000.0,INR
India,Pune,Database Administrator,0,Bachelor,Large,Internship,"Python,Security,SQL,MongoDB,MySQL,Performance Tuning,Linux,Oracle",349000.0,INR
India,Noida,UX Designer,0,Master,Large,Full-time,"Sketch,HTML,Prototyping,Figma",838000.0,INR
India,Hyderabad,Product Manager,4,Master,Small,Internship,"UX Research,Agile,SQL,Roadmapping",452000.0,INR
India,Delhi,Backend Developer,4,PhD,Small,Contract,"Java,REST API,Python",1796000.0,INR
India,Hyderabad,Frontend Developer,0,Bachelor,Medium,Contract,"JavaScript,TypeScript,Redux",787000.0,INR
India,Noida,Scrum Master,1,Bachelor,Medium,Full-time,"Communication,Jira,Kanban,Scrum",998000.0,INR
India,Kolkata,QA Engineer,0,Bachelor,Startup,Full-time,"Agile,REST API,Git,Java,Jira",376000.0,INR
India,Chennai,Software Engineer,8,Master,Startup,Internship,"System Design,REST API,Linux,Docker,Git,JavaScript",548000.0,INR
India,Chennai,Database Administrator,16,High School,Small,Full-time,"SQL,Linux,Backup Recovery,Security",2553000.0,INR
India,Chennai,AI Engineer,0,Bachelor,Startup,Full-time,"Docker,NLP,Python,PyTorch",913000.0,INR
India,Kolkata,Data Scientist,1,Bachelor,Enterprise,Full-time,"Python,Deep Learning,Machine Learning,Data Visualization,TensorFlow,SQL,Scikit-learn,NumPy",1101000.0,INR
India,Coimbatore,AI Engineer,9,Bachelor,Large,Part-time,"AWS,TensorFlow,Machine Learning,MLflow,Docker",1139000.0,INR
India,Bangalore,Research Scientist,11,Bachelor,Startup,Full-time,"TensorFlow,Statistics,Publication,Scikit-learn,PyTorch",2805000.0,INR
India,Bangalore,Product Manager,2,Master,Startup,Part-time,"A/B Testing,UX Research,Agile,Roadmapping",1002000.0,INR
India,Kolkata,NLP Engineer,0,Bachelor,Medium,Full-time,"Deep Learning,PyTorch,BERT,Scikit-learn,Python,NLP",774000.0,INR
India,Hyderabad,Data Scientist,0,Master,Enterprise,Full-time,"Data Visualization,Machine Learning,Pandas,SQL",1287000.0,INR
India,Gurgaon,Scrum Master,3,Bachelor,Startup,Full-time,"Facilitation,Risk Management,Jira,Stakeholder Management,Coaching,Communication,Agile,Kanban",1473000.0,INR
India,Bangalore,Data Engineer,2,Bachelor,Large,Full-time,"Hadoop,Kafka,AWS,ETL",1463000.0,INR
India,Delhi,Frontend Developer,0,Bachelor,Startup,Full-time,"TypeScript,HTML,Redux,CSS,Webpack,Node.js,JavaScript,REST API",669000.0,INR
India,Delhi,Backend Developer,3,High School,Small,Full-time,"Python,Git,Docker,SQL,PostgreSQL,Redis",1142000.0,INR
India,Mumbai,MLOps Engineer,0,Bachelor,Enterprise,Full-time,"Git,AWS,Airflow,Docker,Python,CI/CD,Kubernetes",1328000.0,INR
India,Delhi,Business Analyst,6,Master,Startup,Full-time,"Tableau,Data Visualization,Requirements Gathering,Jira,Stakeholder Management,Power BI,Excel,Process Mapping",1785000.0,INR
India,Bangalore,Software Engineer,1,Bachelor,Enterprise,Full-time,"Linux,SQL,System Design,REST API,Docker",1292000.0,INR
India,Gurgaon,UX Designer,0,Master,Startup,Full-time,"Sketch,CSS,User Testing,Communication,Prototyping,HTML,UX Research,Figma",848000.0,INR
India,Noida,Business Analyst,3,Bachelor,Large,Full-time,"Requirements Gathering,Excel,Stakeholder Management,Tableau,Agile",1274000.0,INR
India,Chennai,Machine Learning Engineer,2,Associate,Large,Full-time,"PyTorch,Deep Learning,Kubernetes",1222000.0,INR
India,Hyderabad,Data Scientist,16,Bachelor,Enterprise,Full-time,"Pandas,Scikit-learn,TensorFlow,Data Visualization,Deep Learning,Python",3322000.0,INR
India,Noida,Frontend Developer,3,Bachelor,Medium,Part-time,"React,Git,JavaScript,Node.js,CSS,Redux",652000.0,INR
India,Gurgaon,Blockchain Developer,1,Bachelor,Medium,Full-time,"Docker,Node.js,Git",1231000.0,INR
India,Coimbatore,Network Engineer,5,Associate,Small,Full-time,"Firewall,Cisco,Linux,Security,Python,Switching,Networking,VPN",1131000.0,INR
India,Chennai,Cybersecurity Analyst,1,Bachelor,Medium,Full-time,"Incident Response,SIEM,Compliance,Python,Encryption,Network Security,Risk Analysis,Penetration Testing",1033000.0,INR
India,Mumbai,Backend Developer,10,Bachelor,Enterprise,Full-time,"Kubernetes,Git,Java,Microservices,SQL",2532000.0,INR
India,Coimbatore,IT Manager,2,Bachelor,Medium,Full-time,"Agile,Cloud,ITIL,Leadership,SQL,Risk Management,Project Management,Communication",1005000.0,INR
India,Bangalore,Cybersecurity Analyst,3,Master,Small,Full-time,"Firewalls,Linux,Encryption,Python",1604000.0,INR
India,Gurgaon,Product Manager,0,Bachelor,Startup,Full-time,"Data Analysis,Roadmapping,Product Strategy,UX Research,Stakeholder Management",1087000.0,INR
India,Chennai,Data Analyst,2,Bachelor,Medium,Full-time,"Tableau,Power BI,SQL",911000.0,INR
India,Mumbai,UX Designer,8,Master,Enterprise,Full-time,"Adobe XD,Communication,Figma,Sketch,CSS,HTML",2299000.0,INR
India,Hyderabad,DevOps Engineer,7,Bachelor,Enterprise,Full-time,"Jenkins,Terraform,Git,Docker,Ansible",2126000.0,INR
India,Hyderabad,Data Analyst,1,Bachelor,Small,Full-time,"Data Visualization,Tableau,Excel,Pandas,Python",720000.0,INR
India,Kolkata,AI Engineer,1,Bachelor,Small,Full-time,"Docker,MLflow,Python,Machine Learning,AWS",932000.0,INR
India,Bangalore,Data Scientist,7,High School,Large,Internship,"Deep Learning,SQL,Machine Learning,Scikit-learn,NumPy,TensorFlow",489000.0,INR
India,Delhi,Backend Developer,11,Master,Large,Full-time,"Docker,REST API,Git,Java,Redis",2613000.0,INR
India,Gurgaon,Cloud Architect,0,Bachelor,Large,Contract,"Terraform,Docker,Security,AWS",1642000.0,INR
India,Mumbai,Research Scientist,2,PhD,Startup,Full-time,"NumPy,Scikit-learn,Statistics,Deep Learning,Research",1810000.0,INR
India,Mumbai,Cloud Architect,1,Master,Enterprise,Part-time,"Kubernetes,Azure,Linux,Networking",1172000.0,INR
India,Delhi,Business Analyst,9,Bachelor,Large,Full-time,"SQL,Power BI,Tableau,Agile,Excel,Stakeholder Management",2117000.0,INR
India,Delhi,NLP Engineer,0,Bachelor,Enterprise,Full-time,"Machine Learning,Scikit-learn,TensorFlow,Deep Learning,Hugging Face,NLP,PyTorch,Python",1329000.0,INR
India,Coimbatore,Network Engineer,1,Bachelor,Small,Full-time,"VPN,Linux,Python,Switching,Cisco",583000.0,INR
India,Chennai,Frontend Developer,6,Bachelor,Startup,Full-time,"Webpack,TypeScript,Git",1464000.0,INR
India,Coimbatore,IT Manager,0,Bachelor,Small,Full-time,"Project Management,Vendor Management,ITIL,SQL,Budgeting,Risk Management",700000.0,INR
India,Pune,Machine Learning Engineer,3,Bachelor,Enterprise,Full-time,"AWS,Machine Learning,PyTorch,TensorFlow,Kubernetes,Docker",1711000.0,INR
India,Pune,MLOps Engineer,2,Bachelor,Large,Full-time,"Git,MLflow,Machine Learning,Kubernetes",1466000.0,INR
India,Bangalore,Research Scientist,1,Bachelor,Small,Full-time,"Publication,Python,TensorFlow,NumPy,Statistics",1412000.0,INR
India,Kolkata,Backend Developer,2,PhD,Medium,Full-time,"Kubernetes,Git,PostgreSQL,Redis,Java",1091000.0,INR
India,Gurgaon,MLOps Engineer,3,Bachelor,Startup,Full-time,"Monitoring,MLflow,Machine Learning",1521000.0,INR
India,Mumbai,Solutions Architect,0,PhD,Enterprise,Full-time,"Docker,Kubernetes,Python",1961000.0,INR
India,Chennai,Product Manager,3,Master,Large,Full-time,"Stakeholder Management,Data Analysis,A/B Testing,SQL,Roadmapping,Communication,Agile,Jira",1726000.0,INR
India,Hyderabad,Blockchain Developer,7,Bachelor,Small,Full-time,"JavaScript,Node.js,Cryptography",1962000.0,INR
India,Hyderabad,Data Engineer,6,Master,Startup,Contract,"ETL,SQL,Python,PostgreSQL,AWS,Scala,Airflow,Spark",2305000.0,INR
India,Noida,Mobile Developer,0,Bachelor,Large,Part-time,"Swift,iOS,React Native,Java",497000.0,INR
India,Delhi,Network Engineer,0,Bachelor,Small,Full-time,"Routing,Networking,Firewall,Security,TCP/IP,Switching,Python",621000.0,INR
India,Bangalore,Business Analyst,1,Bachelor,Enterprise,Full-time,"Jira,Requirements Gathering,Tableau,Process Mapping,SQL,Agile,Data Visualization,Stakeholder Management",1269000.0,INR
India,Noida,Cloud Architect,2,Bachelor,Medium,Full-time,"Security,Terraform,GCP,Python,Networking",1616000.0,INR
India,Noida,Data Analyst,2,Bachelor,Medium,Full-time,"Excel,Statistics,Python,R,Data Visualization,Pandas,SQL,Tableau",860000.0,INR
India,Kolkata,Product Manager,5,Bachelor,Enterprise,Contract,"Communication,Data Analysis,Product Strategy",1732000.0,INR
India,Gurgaon,Machine Learning Engineer,0,Bachelor,Startup,Full-time,"Deep Learning,Python,MLflow,Machine Learning",1056000.0,INR
India,Mumbai,Machine Learning Engineer,0,Bachelor,Enterprise,Full-time,"Kubernetes,Docker,Python,Deep Learning",1306000.0,INR
India,Chennai,Data Scientist,2,Bachelor,Small,Full-time,"Machine Learning,Pandas,SQL,NumPy",1167000.0,INR
India,Hyderabad,DevOps Engineer,5,Associate,Startup,Internship,"Python,Terraform,AWS,CI/CD,Jenkins",465000.0,INR
India,Hyderabad,QA Engineer,0,Associate,Medium,Part-time,"Python,Selenium,Test Automation,Jira,Manual Testing,JUnit,Git",345000.0,INR
India,Hyderabad,Solutions Architect,4,Bachelor,Small,Contract,"Python,Networking,REST API,Security,Kubernetes,Azure",2325000.0,INR
India,Pune,Prompt Engineer,1,Associate,Large,Full-time,"Machine Learning,Python,Research,Communication",1039000.0,INR
India,Gurgaon,DevOps Engineer,9,Bachelor,Large,Full-time,"Docker,CI/CD,Jenkins,AWS,Linux,Git,Python",2516000.0,INR
India,Bangalore,Business Analyst,10,Master,Large,Contract,"Agile,SQL,Power BI,Data Visualization",2779000.0,INR
India,Hyderabad,Cloud Architect,1,Associate,Medium,Full-time,"Kubernetes,Networking,GCP,Python,AWS,Linux,Security",1583000.0,INR
India,Kolkata,Backend Developer,1,Master,Enterprise,Full-time,"PostgreSQL,Microservices,Redis,REST API,SQL,Docker,Java,Python",1078000.0,INR
India,Hyderabad,Data Engineer,2,Bachelor,Startup,Full-time,"Python,Scala,Kafka,PostgreSQL,Airflow,Hadoop",1266000.0,INR
India,Bangalore,Solutions Architect,1,Master,Medium,Full-time,"Azure,Kubernetes,AWS,System Design,Microservices,REST API",1988000.0,INR
India,Pune,MLOps Engineer,5,Bachelor,Small,Full-time,"CI/CD,MLflow,Kubernetes,AWS,Git,Python,Monitoring,Docker",1838000.0,INR
India,Kolkata,Machine Learning Engineer,7,Bachelor,Small,Part-time,"PyTorch,AWS,Docker,Kubernetes,Machine Learning",925000.0,INR
India,Noida,Mobile Developer,5,Bachelor,Large,Full-time,"REST API,Android,Firebase,Kotlin,Git,Flutter",1594000.0,INR
India,Bangalore,Backend Developer,7,Bachelor,Startup,Contract,"Docker,Kubernetes,Java",2023000.0,INR
India,Noida,Backend Developer,2,Bachelor,Large,Contract,"Git,Python,SQL,PostgreSQL,REST API,Kubernetes,Microservices",1267000.0,INR
India,Delhi,Database Administrator,0,Bachelor,Small,Internship,"Oracle,Performance Tuning,Python,MongoDB,Security,Linux",250000.0,INR
India,Coimbatore,Data Architect,6,PhD,Small,Full-time,"ETL,PostgreSQL,Python,Data Modeling,SQL,Kafka",1810000.0,INR
India,Hyderabad,Data Engineer,2,Bachelor,Enterprise,Full-time,"Scala,Python,ETL,SQL,Spark",1555000.0,INR
India,Bangalore,Scrum Master,5,Bachelor,Enterprise,Internship,"Facilitation,Leadership,Risk Management,Communication",502000.0,INR
India,Coimbatore,MLOps Engineer,1,Master,Enterprise,Full-time,"Kubernetes,Monitoring,Airflow,Machine Learning",1131000.0,INR
India,Chennai,Software Engineer,0,Bachelor,Large,Full-time,"Java,System Design,Docker,JavaScript,REST API,Python,SQL",897000.0,INR
India,Kolkata,Systems Analyst,22,Master,Startup,Full-time,"System Design,Documentation,UML,SQL",2656000.0,INR
India,Gurgaon,UX Designer,0,Bachelor,Enterprise,Full-time,"CSS,Sketch,UX Research,HTML,Prototyping,Adobe XD,User Testing,Figma",982000.0,INR
India,Delhi,Cybersecurity Analyst,20,Master,Medium,Full-time,"SIEM,Firewalls,Incident Response,Network Security,Penetration Testing",3507000.0,INR
India,Chennai,Systems Analyst,17,Bachelor,Enterprise,Full-time,"Documentation,Python,System Design,SQL,Process Mapping,Excel,Requirements Gathering",2959000.0,INR
India,Chennai,Blockchain Developer,7,Master,Large,Full-time,"Web3.js,JavaScript,Solidity",1991000.0,INR
India,Delhi,DevOps Engineer,4,Master,Startup,Full-time,"Jenkins,Terraform,Linux,Python,Git,Ansible",1688000.0,INR
India,Noida,DevOps Engineer,3,Bachelor,Enterprise,Contract,"Kubernetes,Docker,CI/CD,Linux,AWS,Terraform,Git,Python",1790000.0,INR
India,Bangalore,Full Stack Developer,9,Bachelor,Startup,Full-time,"React,Python,JavaScript,Docker,Node.js,REST API",2252000.0,INR
India,Mumbai,DevOps Engineer,1,Bachelor,Medium,Full-time,"Python,Linux,Git,AWS,CI/CD,Jenkins,Kubernetes",1206000.0,INR
India,Hyderabad,Data Engineer,2,PhD,Small,Internship,"SQL,Kafka,Spark",511000.0,INR
