Country,Location,Job Title,Experience,Education,Company Size,Employment Type,Skills,Salary,Currency
United States,Boston,DevOps Engineer,0,Bachelor,Large,Full-time,"Linux,Git,Docker,CI/CD,Python,Ansible,Terraform",155000.0,USD
United States,San Francisco,Data Scientist,1,Bachelor,Large,Contract,"Machine Learning,Data Visualization,Deep Learning,NumPy,Pandas,Scikit-learn",203700.0,USD
United States,Chicago,Backend Developer,3,Bachelor,Large,Full-time,"REST API,Git,Java,Python,SQL,Microservices",138300.0,USD
United States,San Francisco,Systems Analyst,1,Bachelor,Enterprise,Full-time,"UML,Communication,Process Mapping,Requirements Gathering",156800.0,USD
United States,Remote,Business Analyst,2,Bachelor,Large,Full-time,"Agile,Data Visualization,Stakeholder Management,Jira",113300.0,USD
United States,Remote,DevOps Engineer,3,Associate,Enterprise,Full-time,"Terraform,Linux,Docker,Ansible,Kubernetes,AWS",161100.0,USD
United States,Seattle,Research Scientist,6,Bachelor,Enterprise,Full-time,"Machine Learning,Python,Deep Learning,Scikit-learn",250500.0,USD
United States,San Francisco,Systems Analyst,8,Bachelor,Medium,Full-time,"SQL,System Design,Documentation,Excel,Python,Communication,Agile",231700.0,USD
United States,Atlanta,Cybersecurity Analyst,0,Bachelor,Large,Full-time,"Incident Response,Compliance,SIEM,Penetration Testing,Network Security,Risk Analysis",114400.0,USD
United States,Chicago,Data Engineer,2,Bachelor,Enterprise,Full-time,"Spark,Python,SQL,PostgreSQL,Kafka",162300.0,USD
United States,Remote,Data Scientist,3,Associate,Enterprise,Full-time,"NumPy,Statistics,Machine Learning,TensorFlow,Deep Learning,Data Visualization,SQL",167000.0,USD
United States,Atlanta,Backend Developer,3,Master,Medium,Full-time,"Microservices,SQL,Kubernetes,PostgreSQL,REST API,Java",147400.0,USD
United States,Atlanta,NLP Engineer,0,Bachelor,Large,Part-time,"Transformers,NLP,Machine Learning,Deep Learning",79900.0,USD
United States,Atlanta,Cybersecurity Analyst,1,Bachelor,Small,Contract,"Linux,Firewalls,Python,Risk Analysis,Compliance,Network Security,Incident Response",125700.0,USD
United States,Remote,NLP Engineer,1,Bachelor,Enterprise,Internship,"PyTorch,Deep Learning,Machine Learning,TensorFlow,Scikit-learn",50300.0,USD
United States,Boston,Data Scientist,2,Master,Startup,Full-time,"Python,NumPy,Statistics,Data Visualization,TensorFlow",162800.0,USD
United States,Chicago,Network Engineer,1,Associate,Medium,Part-time,"Routing,VPN,TCP/IP,Networking,Switching,Firewall",68300.0,USD
United States,Los Angeles,Business Analyst,5,PhD,Medium,Contract,"Excel,Process Mapping,SQL,Stakeholder Management",191400.0,USD
United States,Los Angeles,Blockchain Developer,2,Master,Medium,Full-time,"Docker,Web3.js,Smart Contracts,JavaScript,Cryptography,Solidity,Node.js,Ethereum",181900.0,USD
United States,Seattle,Frontend Developer,1,Bachelor,Large,Contract,"React,CSS,Redux,REST API",159200.0,USD
United States,Remote,Data Analyst,4,Master,Small,Full-time,"Tableau,SQL,Pandas,Statistics,R,Data Visualization,Power BI",131600.0,USD
United States,Los Angeles,Data Analyst,5,Associate,Startup,Full-time,"Pandas,Power BI,Data Visualization,Python,SQL,Excel,Statistics",131600.0,USD
United States,Remote,Research Scientist,0,Bachelor,Medium,Full-time,"PyTorch,Machine Learning,Python,Publication,Scikit-learn",144200.0,USD
United States,Los Angeles,QA Engineer,1,Master,Enterprise,Full-time,"REST API,Manual Testing,Test Automation,JUnit,Jira,Git,Agile",139300.0,USD
United States,Boston,Backend Developer,1,Associate,Small,Full-time,"SQL,Kubernetes,REST API",111700.0,USD
United States,Austin,AI Engineer,1,Bachelor,Small,Full-time,"AWS,TensorFlow,PyTorch,Computer Vision,MLflow",132300.0,USD
United States,Remote,Data Engineer,10,Master,Medium,Full-time,"Python,SQL,ETL,Airflow,Kafka,AWS,PostgreSQL",233700.0,USD
United States,Boston,Product Manager,0,Bachelor,Startup,Full-time,"SQL,Roadmapping,Agile,A/B Testing",133100.0,USD
United States,Chicago,Software Engineer,9,Master,Medium,Full-time,"SQL,Java,System Design,Git",201300.0,USD
United States,Austin,Cloud Architect,2,Master,Startup,Full-time,"Azure,Docker,Kubernetes,GCP,Security",187800.0,USD
United States,Atlanta,Data Architect,4,Bachelor,Medium,Full-time,"Kafka,Python,AWS,Architecture,Data Modeling,Azure",163500.0,USD
United States,Austin,Blockchain Developer,2,Bachelor,Medium,Full-time,"Smart Contracts,Git,Web3.js,Solidity,Docker,Node.js,Ethereum",144100.0,USD
United States,Atlanta,Cybersecurity Analyst,4,Bachelor,Medium,Full-time,"Penetration Testing,Network Security,Risk Analysis,SIEM",139600.0,USD
United States,Remote,Full Stack Developer,3,Bachelor,Large,Full-time,"React,SQL,Docker,Python,Git",139500.0,USD
United States,Atlanta,MLOps Engineer,2,Master,Medium,Internship,"Airflow,Docker,MLflow",61500.0,USD
United States,Chicago,Backend Developer,1,Bachelor,Small,Full-time,"Redis,Kubernetes,REST API,Git,Java,PostgreSQL,Docker,Python",119700.0,USD
United States,Chicago,NLP Engineer,12,Bachelor,Enterprise,Full-time,"PyTorch,Python,Transformers,NLP,TensorFlow,Machine Learning,BERT,Deep Learning",278900.0,USD
United States,Remote,MLOps Engineer,11,Master,Enterprise,Full-time,"Git,Machine Learning,Monitoring,CI/CD,Python,Kubernetes,Airflow,AWS",264600.0,USD
United States,San Francisco,Scrum Master,0,Master,Medium,Contract,"Communication,Stakeholder Management,Scrum,Facilitation",164100.0,USD
United States,New York,UX Designer,1,Bachelor,Large,Full-time,"Prototyping,User Testing,Figma,CSS,Adobe XD",131100.0,USD
United States,Seattle,Data Engineer,3,Master,Medium,Contract,"Spark,Scala,AWS",217100.0,USD
United States,Seattle,Systems Analyst,17,Bachelor,Medium,Contract,"Process Mapping,Requirements Gathering,Agile,UML",297400.0,USD
United States,Seattle,Software Engineer,5,Associate,Startup,Full-time,"System Design,Java,Linux,Docker,JavaScript",164800.0,USD
United States,Atlanta,Frontend Developer,7,Bachelor,Small,Contract,"CSS,React,HTML,REST API",169200.0,USD
United States,New York,NLP Engineer,1,Bachelor,Startup,Contract,"Transformers,PyTorch,NLP,Deep Learning,Python,Machine Learning",185600.0,USD
United States,San Francisco,UX Designer,1,Bachelor,Enterprise,Contract,"Adobe XD,Wireframing,Figma",175200.0,USD
United States,San Francisco,UX Designer,1,Bachelor,Large,Full-time,"User Testing,Wireframing,HTML,Sketch,Prototyping,Figma,UX Research,Adobe XD",158200.0,USD
United States,Los Angeles,Blockchain Developer,2,Master,Startup,Full-time,"Solidity,Docker,Python,JavaScript,Cryptography",171900.0,USD
United States,Chicago,Research Scientist,8,Master,Small,Full-time,"NumPy,Python,Scikit-learn,Deep Learning",231500.0,USD
United States,New York,Solutions Architect,1,Associate,Small,Internship,"REST API,Azure,Python,Networking",57300.0,USD
United States,New York,Data Scientist,3,Bachelor,Small,Full-time,"Deep Learning,Machine Learning,Statistics,SQL,Scikit-learn,Pandas,TensorFlow",184700.0,USD
United States,Denver,Software Engineer,7,Bachelor,Enterprise,Full-time,"Docker,Java,REST API",184300.0,USD
United States,Chicago,Business Analyst,3,Bachelor,Startup,Full-time,"Data Visualization,Stakeholder Management,Tableau",111300.0,USD
United States,Austin,Systems Analyst,2,PhD,Small,Contract,"UML,Agile,Excel,Documentation,Requirements Gathering,Communication",157600.0,USD
United States,Chicago,Database Administrator,1,Bachelor,Enterprise,Full-time,"MongoDB,Oracle,Backup Recovery,Security,SQL,Linux,Performance Tuning,PostgreSQL",137400.0,USD
United States,Austin,Solutions Architect,4,Bachelor,Large,Full-time,"System Design,AWS,REST API,Microservices,Azure",195500.0,USD
United States,Boston,UX Designer,7,Bachelor,Medium,Internship,"Sketch,Figma,UX Research,User Testing,CSS,Communication,HTML",54200.0,USD
United States,Denver,Computer Vision Engineer,24,Bachelor,Large,Contract,"Deep Learning,YOLO,Image Processing,PyTorch,Machine Learning",365300.0,USD
United States,Austin,Database Administrator,9,Master,Startup,Full-time,"PostgreSQL,Linux,MySQL,Oracle,Backup Recovery,Performance Tuning",201900.0,USD
United States,Chicago,NLP Engineer,2,Master,Large,Contract,"TensorFlow,NLP,Transformers,PyTorch,Deep Learning,Machine Learning",190300.0,USD
United States,New York,Solutions Architect,0,Bachelor,Enterprise,Contract,"Networking,Microservices,System Design",224000.0,USD
United States,New York,Product Manager,0,Master,Startup,Contract,"SQL,Communication,Jira",179100.0,USD
United States,Atlanta,IT Manager,0,Bachelor,Small,Full-time,"Vendor Management,Agile,SQL,Leadership",97200.0,USD
United States,Remote,DevOps Engineer,2,Bachelor,Enterprise,Full-time,"CI/CD,Git,Linux,Jenkins,Ansible,AWS,Kubernetes,Python",165200.0,USD
United States,Denver,Data Architect,2,Bachelor,Startup,Full-time,"Azure,Kafka,SQL,PostgreSQL,Data Modeling",164600.0,USD
United States,Seattle,QA Engineer,7,Bachelor,Startup,Full-time,"REST API,Git,Agile,Test Automation,Java,JUnit,Python,Manual Testing",176400.0,USD
United States,Chicago,Data Scientist,0,PhD,Enterprise,Full-time,"Pandas,Python,Deep Learning,Statistics,Machine Learning,NumPy",165700.0,USD
United States,San Francisco,QA Engineer,1,Associate,Large,Full-time,"Selenium,Java,JUnit,Test Automation",116300.0,USD
United States,Austin,DevOps Engineer,3,Bachelor,Large,Full-time,"Python,Git,Docker,Linux",159600.0,USD
United States,Austin,Backend Developer,8,Master,Small,Full-time,"Python,PostgreSQL,Kubernetes",184300.0,USD
United States,Denver,Network Engineer,0,Bachelor,Startup,Full-time,"Python,Networking,Switching",87800.0,USD
United States,Austin,Solutions Architect,1,Bachelor,Large,Part-time,"REST API,Kubernetes,Networking,Azure,Docker",122500.0,USD
United States,Atlanta,Data Scientist,3,Bachelor,Startup,Full-time,"Scikit-learn,Machine Learning,Statistics,TensorFlow,Pandas,Data Visualization,NumPy",130900.0,USD
United States,Remote,Product Manager,1,PhD,Large,Contract,"Communication,Agile,Jira",185000.0,USD
United States,Chicago,Software Engineer,21,Bachelor,Enterprise,Full-time,"Linux,Python,Java,System Design",307600.0,USD
United States,Remote,NLP Engineer,2,Bachelor,Enterprise,Contract,"Hugging Face,Deep Learning,Python,Scikit-learn,BERT,Transformers,Machine Learning",198500.0,USD
United States,Boston,Solutions Architect,10,Bachelor,Large,Full-time,"Docker,System Design,Azure,REST API",274700.0,USD
United States,Denver,Cloud Architect,12,Bachelor,Enterprise,Internship,"Linux,AWS,GCP,Networking,Azure,Kubernetes",54700.0,USD
United States,Austin,Cybersecurity Analyst,1,Bachelor,Startup,Contract,"Network Security,Encryption,Firewalls,SIEM,Compliance,Python,Risk Analysis",136100.0,USD
United States,Remote,Mobile Developer,1,Bachelor,Enterprise,Full-time,"Git,Flutter,REST API",132200.0,USD
United States,Los Angeles,UX Designer,1,Bachelor,Small,Contract,"UX Research,HTML,Prototyping,Communication,User Testing,Adobe XD,Sketch,Figma",123100.0,USD
United States,Boston,Cybersecurity Analyst,2,Master,Large,Full-time,"Encryption,Linux,Incident Response,Compliance,Risk Analysis",174900.0,USD
United States,Remote,Solutions Architect,0,Master,Small,Full-time,"Microservices,Networking,Azure,AWS",166600.0,USD
United States,Seattle,Cybersecurity Analyst,7,Bachelor,Enterprise,Internship,"Risk Analysis,Encryption,Python,Firewalls",49200.0,USD
United States,Denver,Data Engineer,0,Master,Large,Full-time,"Airflow,Kafka,Python,Hadoop",136800.0,USD
United States,Los Angeles,Database Administrator,10,Master,Large,Full-time,"MongoDB,Oracle,Performance Tuning,Security,MySQL",251500.0,USD
United States,Austin,Database Administrator,3,Associate,Startup,Contract,"Backup Recovery,MySQL,Python,SQL",121100.0,USD
United States,San Francisco,Systems Analyst,2,Bachelor,Startup,Full-time,"Communication,Excel,UML,SQL,Python",132900.0,USD
United States,Remote,Data Scientist,4,Master,Enterprise,Internship,"Python,Scikit-learn,Data Visualization",48100.0,USD
United States,San Francisco,Data Architect,12,Master,Startup,Full-time,"Azure,ETL,AWS,Python,Kafka,Data Modeling,SQL,PostgreSQL",337600.0,USD
United States,Seattle,QA Engineer,1,Bachelor,Startup,Full-time,"Git,Test Automation,Jira",111900.0,USD
United States,Denver,QA Engineer,1,Bachelor,Small,Contract,"Agile,Selenium,Git,Test Automation,REST API,Python,Manual Testing",111600.0,USD
United States,Denver,Scrum Master,2,Bachelor,Small,Internship,"Communication,Jira,Risk Management,Stakeholder Management,Facilitation",53700.0,USD
United States,New York,Network Engineer,3,Bachelor,Small,Full-time,"Routing,VPN,Firewall,Security,Cisco,TCP/IP,Switching,Linux",162400.0,USD
United States,San Francisco,MLOps Engineer,0,Bachelor,Enterprise,Full-time,"Monitoring,Kubernetes,Airflow,MLflow,Machine Learning",214000.0,USD
United States,Boston,DevOps Engineer,5,Bachelor,Large,Contract,"Ansible,Jenkins,Linux,Docker,AWS,Git,CI/CD,Python",224600.0,USD
United States,San Francisco,Research Scientist,3,Bachelor,Medium,Part-time,"PyTorch,Research,Deep Learning,Statistics,Scikit-learn",143200.0,USD
United States,Denver,IT Manager,3,Bachelor,Enterprise,Full-time,"Leadership,ITIL,Communication,SQL,Risk Management,Budgeting,Project Management",167600.0,USD
United States,Atlanta,Cybersecurity Analyst,1,High School,Large,Full-time,"Network Security,Incident Response,Penetration Testing",105000.0,USD
United States,New York,Data Scientist,8,PhD,Startup,Full-time,"Scikit-learn,Deep Learning,SQL,Statistics,Data Visualization,NumPy,Machine Learning,Pandas",286300.0,USD
United States,Austin,DevOps Engineer,2,Bachelor,Enterprise,Full-time,"Git,AWS,Linux,Terraform",169700.0,USD
United States,Los Angeles,Backend Developer,4,Associate,Large,Full-time,"Docker,PostgreSQL,Git,Redis,SQL,REST API",163700.0,USD
United States,Chicago,Data Analyst,1,Bachelor,Enterprise,Full-time,"Power BI,SQL,Tableau",120200.0,USD
United States,Boston,Database Administrator,7,Master,Startup,Contract,"MySQL,MongoDB,Oracle,PostgreSQL,Performance Tuning,SQL",213800.0,USD
United States,San Francisco,Data Architect,1,Master,Startup,Full-time,"Data Modeling,Azure,PostgreSQL,SQL,Python",205200.0,USD
United States,Chicago,MLOps Engineer,11,PhD,Enterprise,Full-time,"Machine Learning,Docker,CI/CD,Airflow",279600.0,USD
United States,Chicago,Systems Analyst,2,Bachelor,Enterprise,Full-time,"Python,Process Mapping,SQL,Documentation,Requirements Gathering,Agile,Communication,Excel",144600.0,USD
United States,Boston,Data Analyst,0,Master,Medium,Full-time,"Excel,SQL,Python,Power BI,Pandas,R,Data Visualization",103500.0,USD
United States,New York,AI Engineer,4,Master,Small,Full-time,"Computer Vision,AWS,Python,MLflow",237800.0,USD
United States,New York,IT Manager,3,Bachelor,Large,Full-time,"Project Management,Budgeting,Vendor Management,Agile,Communication,Leadership",200100.0,USD
United States,Atlanta,Network Engineer,2,PhD,Startup,Internship,"Networking,Routing,Firewall,Security,Linux,Cisco,Python,Switching",70500.0,USD
United States,Atlanta,Business Analyst,7,Bachelor,Startup,Full-time,"Agile,Requirements Gathering,SQL,Stakeholder Management,Power BI,Tableau,Data Visualization,Process Mapping",143900.0,USD
United States,Austin,Machine Learning Engineer,2,Bachelor,Large,Part-time,"MLflow,Deep Learning,Docker,Scikit-learn,Kubernetes,TensorFlow",115300.0,USD
United States,Austin,Scrum Master,0,Master,Enterprise,Full-time,"Agile,Facilitation,Scrum",129100.0,USD
United States,Chicago,Scrum Master,0,PhD,Medium,Full-time,"Kanban,Scrum,Agile",130600.0,USD
United States,Boston,Cloud Architect,10,Associate,Large,Full-time,"GCP,Networking,Linux,Kubernetes",249800.0,USD
United States,San Francisco,DevOps Engineer,2,Master,Enterprise,Internship,"Docker,Jenkins,Ansible,Python",53700.0,USD
United States,Boston,Frontend Developer,3,PhD,Startup,Full-time,"Redux,CSS,React,Webpack,REST API,TypeScript,Git,HTML",169500.0,USD
United States,Austin,Data Engineer,0,Bachelor,Enterprise,Full-time,"Spark,AWS,Hadoop,SQL,Kafka,ETL,Python,Airflow",150000.0,USD
United States,Seattle,Solutions Architect,3,Bachelor,Small,Internship,"Docker,Kubernetes,Azure",47300.0,USD
United States,San Francisco,DevOps Engineer,3,Master,Medium,Part-time,"Python,Jenkins,Git,CI/CD,AWS,Docker,Ansible",136800.0,USD
United States,Atlanta,NLP Engineer,2,Bachelor,Small,Full-time,"Machine Learning,TensorFlow,Python,PyTorch,Hugging Face,BERT,Scikit-learn",140500.0,USD
United States,Austin,Data Architect,13,Bachelor,Small,Contract,"Data Modeling,ETL,PostgreSQL,Python,SQL,Spark",299000.0,USD
United States,Seattle,Scrum Master,3,PhD,Enterprise,Full-time,"Kanban,Coaching,Leadership,Communication,Facilitation",210700.0,USD
United States,Denver,Network Engineer,16,Bachelor,Enterprise,Full-time,"Linux,Security,Python,TCP/IP,Firewall",230500.0,USD
United States,Chicago,Machine Learning Engineer,0,Bachelor,Large,Full-time,"Deep Learning,Machine Learning,TensorFlow,MLflow,Kubernetes,Scikit-learn,Python",154100.0,USD
United States,Los Angeles,IT Manager,11,Master,Startup,Full-time,"Agile,Project Management,ITIL,Cloud,Budgeting,Risk Management",239900.0,USD
United States,Los Angeles,DevOps Engineer,3,Bachelor,Medium,Full-time,"Kubernetes,Jenkins,Linux,Python,CI/CD,AWS",181200.0,USD
United States,New York,Solutions Architect,1,Bachelor,Small,Full-time,"REST API,Docker,System Design,Microservices",205400.0,USD
United States,Atlanta,QA Engineer,6,Bachelor,Enterprise,Full-time,"Manual Testing,Git,Jira,Java,JUnit,Python,Selenium,Agile",156800.0,USD
United States,San Francisco,Computer Vision Engineer,3,Master,Startup,Full-time,"Machine Learning,Python,Deep Learning,NumPy",243400.0,USD
United States,Austin,Frontend Developer,3,Associate,Large,Internship,"JavaScript,Git,TypeScript,Redux",59600.0,USD
United States,Austin,Full Stack Developer,0,Bachelor,Enterprise,Full-time,"MongoDB,JavaScript,REST API,Node.js,Git,TypeScript,Python,Docker",124600.0,USD
United States,Atlanta,Prompt Engineer,5,Master,Large,Full-time,"Prompt Design,ChatGPT,Machine Learning",169400.0,USD
United States,Seattle,UX Designer,1,Master,Enterprise,Full-time,"Wireframing,Sketch,Communication",164400.0,USD
United States,Atlanta,AI Engineer,1,Associate,Medium,Full-time,"Computer Vision,Machine Learning,AWS",134300.0,USD
United States,New York,Scrum Master,10,Bachelor,Small,Full-time,"Stakeholder Management,Coaching,Risk Management,Facilitation,Leadership,Jira,Agile,Communication",239000.0,USD
United States,San Francisco,Prompt Engineer,0,Bachelor,Large,Full-time,"ChatGPT,NLP,Research,Communication,API Integration",146700.0,USD
United States,Chicago,Scrum Master,9,Master,Large,Full-time,"Leadership,Facilitation,Risk Management,Kanban,Scrum",205800.0,USD
United States,New York,Cloud Architect,3,Bachelor,Large,Full-time,"Kubernetes,AWS,Python,Terraform,Linux",234000.0,USD
United States,San Francisco,Database Administrator,0,Bachelor,Enterprise,Full-time,"MySQL,PostgreSQL,SQL",155200.0,USD
United States,Atlanta,Full Stack Developer,7,Master,Large,Full-time,"Git,Docker,JavaScript,SQL",183300.0,USD
United States,Denver,Computer Vision Engineer,4,PhD,Enterprise,Internship,"Image Processing,OpenCV,PyTorch,Scikit-learn,Deep Learning,YOLO,NumPy",42800.0,USD
United States,Seattle,Systems Analyst,1,Bachelor,Enterprise,Full-time,"Process Mapping,System Design,Agile,Excel,Communication,UML,Python,SQL",146300.0,USD
United States,New York,Network Engineer,1,Master,Medium,Full-time,"TCP/IP,Cisco,VPN",153200.0,USD
United States,San Francisco,Full Stack Developer,2,Bachelor,Enterprise,Internship,"MongoDB,Node.js,React",63400.0,USD
United States,Remote,NLP Engineer,0,Master,Startup,Full-time,"Machine Learning,NLP,TensorFlow,PyTorch,Deep Learning,Transformers,BERT",139600.0,USD
United States,Austin,Prompt Engineer,7,Bachelor,Large,Full-time,"Python,Transformers,LangChain,Prompt Design,ChatGPT,NLP",189300.0,USD
United States,Los Angeles,Backend Developer,1,Master,Small,Internship,"REST API,Java,Kubernetes,Redis,Python",53100.0,USD
United States,New York,Data Analyst,7,Associate,Large,Contract,"Pandas,Statistics,Power BI,R,Data Visualization,Tableau,SQL",200100.0,USD
United States,Los Angeles,Prompt Engineer,5,Bachelor,Startup,Full-time,"Prompt Design,Communication,LangChain,Research,Python,Machine Learning,NLP",162200.0,USD
United States,Boston,Data Analyst,12,PhD,Enterprise,Full-time,"R,Statistics,Power BI,Tableau,Data Visualization,Python",258200.0,USD
United States,San Francisco,AI Engineer,0,Master,Medium,Full-time,"Deep Learning,MLflow,AWS,Python,PyTorch",204900.0,USD
United States,Remote,Backend Developer,1,Bachelor,Enterprise,Contract,"SQL,Redis,REST API,Git",153100.0,USD
United States,Chicago,Product Manager,4,Bachelor,Medium,Full-time,"Jira,Communication,Agile,Data Analysis,Product Strategy,UX Research,Roadmapping,A/B Testing",167300.0,USD
United States,Chicago,Software Engineer,8,Master,Small,Full-time,"Git,REST API,Linux,System Design,Java,Docker,SQL,JavaScript",210500.0,USD
United States,Boston,MLOps Engineer,0,Bachelor,Large,Full-time,"MLflow,Kubernetes,CI/CD,Airflow,AWS,Git,Machine Learning",162200.0,USD
United States,Austin,Data Architect,8,High School,Enterprise,Part-time,"Python,Spark,ETL,Architecture,Kafka,Azure,AWS,PostgreSQL",137100.0,USD
United States,New York,MLOps Engineer,0,Master,Medium,Internship,"Docker,Airflow,Python,CI/CD,MLflow",49100.0,USD
United States,Chicago,Blockchain Developer,2,Bachelor,Medium,Full-time,"Solidity,Python,Ethereum,Git,Docker",171600.0,USD
United States,Denver,AI Engineer,0,Master,Startup,Internship,"Machine Learning,Computer Vision,Python,MLflow,Docker,Deep Learning,TensorFlow",66600.0,USD
United States,Atlanta,Business Analyst,0,High School,Startup,Full-time,"Agile,Jira,Tableau,Process Mapping,Requirements Gathering,Data Visualization",61200.0,USD
United States,Los Angeles,Prompt Engineer,6,Bachelor,Large,Contract,"Communication,Transformers,API Integration,LangChain,NLP",210900.0,USD
United States,New York,Mobile Developer,0,Bachelor,Medium,Full-time,"Flutter,React Native,Java,Android,iOS",128800.0,USD
United States,San Francisco,AI Engineer,3,Master,Small,Full-time,"Python,Machine Learning,AWS,PyTorch,Deep Learning",251100.0,USD
United States,New York,Frontend Developer,0,Master,Medium,Full-time,"TypeScript,Redux,Node.js,Webpack,Git,HTML",135900.0,USD
United States,Seattle,UX Designer,7,Bachelor,Medium,Full-time,"CSS,Wireframing,Communication,HTML",181100.0,USD
United States,San Francisco,Scrum Master,7,Master,Enterprise,Full-time,"Coaching,Agile,Facilitation,Risk Management,Stakeholder Management,Scrum",262200.0,USD
United States,Boston,IT Manager,5,Master,Enterprise,Full-time,"Cloud,Vendor Management,Communication,Budgeting,Project Management,Agile",237400.0,USD
United States,Chicago,Backend Developer,6,Bachelor,Startup,Full-time,"PostgreSQL,SQL,Python",170300.0,USD
United States,Atlanta,Systems Analyst,4,Master,Enterprise,Internship,"Communication,Documentation,Requirements Gathering,UML,Python,Agile,System Design,Excel",55400.0,USD
United States,Los Angeles,Prompt Engineer,2,Master,Medium,Full-time,"Python,Research,API Integration,Communication",164800.0,USD
United States,Denver,Software Engineer,2,Bachelor,Enterprise,Full-time,"Linux,JavaScript,Python,Agile,REST API,System Design",149900.0,USD
United States,New York,Data Architect,4,High School,Startup,Full-time,"Kafka,Architecture,Spark",182300.0,USD
United States,Boston,Cybersecurity Analyst,2,Bachelor,Large,Full-time,"Encryption,Compliance,Firewalls,SIEM,Penetration Testing",161000.0,USD
United States,Atlanta,Data Analyst,0,PhD,Small,Contract,"Tableau,Power BI,Python",113700.0,USD
United States,Chicago,Data Architect,0,Master,Medium,Full-time,"Azure,Kafka,SQL",164600.0,USD
United States,Chicago,Scrum Master,4,Bachelor,Small,Full-time,"Kanban,Risk Management,Communication,Agile,Leadership,Jira,Coaching",139200.0,USD
United States,Seattle,DevOps Engineer,2,Master,Large,Full-time,"Docker,Jenkins,Git",183700.0,USD
United States,Seattle,MLOps Engineer,20,Master,Medium,Full-time,"Git,Docker,Machine Learning,AWS,Monitoring,Airflow",364300.0,USD
United States,New York,AI Engineer,1,Master,Small,Full-time,"MLflow,Computer Vision,Docker,Machine Learning",196600.0,USD
United States,Atlanta,AI Engineer,0,Bachelor,Large,Full-time,"Python,TensorFlow,MLflow,Computer Vision,Deep Learning,PyTorch",134200.0,USD
United States,Austin,Machine Learning Engineer,1,Master,Medium,Contract,"Python,Deep Learning,Kubernetes",181700.0,USD
United States,Atlanta,Solutions Architect,5,Bachelor,Large,Full-time,"Docker,Python,Azure,AWS",208500.0,USD
United States,Austin,Cloud Architect,3,Associate,Medium,Full-time,"Terraform,Python,Docker",166300.0,USD
United States,Denver,AI Engineer,4,Bachelor,Medium,Full-time,"AWS,NLP,Machine Learning,Docker,Computer Vision,PyTorch,TensorFlow",189200.0,USD
United States,San Francisco,Data Analyst,0,Bachelor,Large,Full-time,"Pandas,Excel,Data Visualization,Statistics",108400.0,USD
United States,San Francisco,Data Architect,7,Bachelor,Startup,Full-time,"PostgreSQL,Azure,Data Modeling,SQL,Kafka,Python",252200.0,USD
United States,Los Angeles,MLOps Engineer,10,Bachelor,Small,Contract,"Monitoring,Python,Docker,CI/CD,MLflow,Airflow",275000.0,USD
United States,Los Angeles,Research Scientist,0,Master,Startup,Full-time,"TensorFlow,Research,Statistics,Python,NumPy",158100.0,USD
United States,Chicago,Solutions Architect,4,PhD,Enterprise,Full-time,"System Design,Kubernetes,Networking,Security,Python",241600.0,USD
United States,Chicago,Data Scientist,1,Master,Small,Full-time,"TensorFlow,Deep Learning,NumPy,Machine Learning,Statistics,Pandas,SQL",148900.0,USD
United States,Remote,Network Engineer,0,Bachelor,Medium,Full-time,"VPN,Switching,Linux,Cisco,Security,Python",94200.0,USD
United States,Seattle,Prompt Engineer,1,Bachelor,Small,Full-time,"Machine Learning,Prompt Design,LangChain,ChatGPT,API Integration",135700.0,USD
United States,Atlanta,Prompt Engineer,3,Bachelor,Small,Full-time,"LangChain,Prompt Design,Python,NLP,Research,ChatGPT",123500.0,USD
United States,Atlanta,Research Scientist,9,Master,Enterprise,Contract,"Publication,NumPy,Statistics,Python,Scikit-learn,PyTorch,TensorFlow,Deep Learning",276700.0,USD
United States,Seattle,Backend Developer,7,Bachelor,Startup,Contract,"Kubernetes,PostgreSQL,Docker,SQL",209200.0,USD
United States,Chicago,UX Designer,0,Master,Medium,Full-time,"Adobe XD,Communication,HTML,UX Research,Sketch,User Testing,Wireframing,CSS",104200.0,USD
United States,Austin,Prompt Engineer,3,High School,Small,Internship,"Research,Python,API Integration,NLP,Transformers,Machine Learning,Prompt Design,Communication",54300.0,USD
United States,Los Angeles,DevOps Engineer,0,Master,Startup,Part-time,"Linux,Docker,Git,Terraform,Kubernetes,Python",95400.0,USD
United States,Los Angeles,MLOps Engineer,2,Bachelor,Enterprise,Full-time,"Docker,Git,Kubernetes,Python,Machine Learning,MLflow,AWS",196600.0,USD
United States,Boston,Full Stack Developer,3,Bachelor,Startup,Contract,"React,TypeScript,JavaScript,SQL,Python,REST API,Git,Docker",165300.0,USD
United States,Los Angeles,IT Manager,7,Bachelor,Enterprise,Full-time,"Risk Management,SQL,ITIL,Agile,Cloud,Communication,Leadership",236600.0,USD
United States,Chicago,Data Engineer,8,Bachelor,Small,Full-time,"Airflow,PostgreSQL,Hadoop,SQL,ETL,Spark",198000.0,USD
United States,New York,DevOps Engineer,0,Associate,Medium,Full-time,"Jenkins,AWS,Terraform,Python,CI/CD,Ansible,Linux",143000.0,USD
United States,Chicago,Business Analyst,5,Master,Startup,Full-time,"Stakeholder Management,Power BI,Agile,Process Mapping,Tableau,Requirements Gathering",143000.0,USD
United States,Chicago,Machine Learning Engineer,2,Bachelor,Enterprise,Part-time,"PyTorch,Kubernetes,MLflow,Python,Machine Learning",119900.0,USD
